talk_id,url,title,description,film_date,duration,views,main_tag,speaker_id,laughter_count,applause_count,language,event_id
431,https://www.ted.com/talks/rob_forbes_ways_of_seeing,Ways of seeing,"Rob Forbes, the founder of Design Within Reach, shows a gallery of snapshots that inform his way of seeing the world. Charming juxtapositions, found art, urban patterns -- this slideshow will open your eyes to the world around you.",2006-02-02,937,437543,design,388,0.0,0.0,English,35
421,https://www.ted.com/talks/penelope_boston_there_might_just_be_life_on_mars,There might just be life on Mars,"So the Mars Rovers didn't scoop up any alien lifeforms. Scientist Penelope Boston thinks there's a good chance -- a 25 to 50 percent chance, in fact -- that life might exist on Mars, deep inside the planet's caves. She details how we should look and why.",2006-02-02,1109,717699,science,381,0.0,0.0,English,35
400,https://www.ted.com/talks/ursus_wehrli_tidying_up_art,Tidying up art,"Ursus Wehrli shares his vision for a cleaner, more organized, tidier form of art -- by deconstructing the paintings of modern masters into their component pieces, sorted by color and size.",2006-02-02,957,1582189,design,314,38.0,3.0,English,35
405,https://www.ted.com/talks/bill_joy_what_i_m_worried_about_what_i_m_excited_about,"What I'm worried about, what I'm excited about","Technologist and futurist Bill Joy talks about several big worries for humanity -- and several big hopes in the fields of health, education and future tech.",2006-02-02,1142,583697,science,317,1.0,1.0,English,35
361,https://www.ted.com/talks/david_perry_are_games_better_than_life,Are games better than life?,"Game designer David Perry says tomorrow's videogames will be more than mere fun to the next generation of gamers. They'll be lush, complex, emotional experiences -- more involving and meaningful to some than real life. With an excerpt from Michael Highland's film ""As Real as Your Life.""",2006-02-02,1266,1383778,technology,291,10.0,3.0,English,35
334,https://www.ted.com/talks/einstein_the_parrot_a_talking_squawking_parrot,"A talking, squawking parrot","This whimsical wrap-up of TED2006 -- presented by Einstein, the African grey parrot, and her trainer, Stephanie White -- simply tickles. Watch for the moment when Einstein has a moment with Al Gore.",2006-02-02,348,3118829,education,277,17.0,2.0,English,35
237,https://www.ted.com/talks/clifford_stoll_the_call_to_learn,The call to learn,"Clifford Stoll captivates his audience with a wildly energetic sprinkling of anecdotes, observations, asides -- and even a science experiment. After all, by his own definition, he's a scientist: ""Once I do something, I want to do something else.""",2006-02-28,1077,3319472,science,213,7.0,3.0,English,35
138,https://www.ted.com/talks/ethel_a_string_quartet_plays_blue_room,"A string quartet plays ""Blue Room""","The avant-garde string quartet Ethel performs the third movement from Phil Kline's four-part suite ""The Blue Room and Other Stories."" Searching melodic lines show off the deep, emotional musicality of these passionate players.",2006-02-02,214,435888,culture,114,,,English,35
142,https://www.ted.com/talks/alan_russell_the_potential_of_regenerative_medicine,The potential of regenerative medicine,"Alan Russell studies regenerative medicine -- a breakthrough way of thinking about disease and injury, using a process that can signal the body to rebuild itself.",2006-02-02,1165,1832296,technology,124,6.0,0.0,English,35
123,https://www.ted.com/talks/stewart_brand_what_squatter_cities_can_teach_us,What squatter cities can teach us,"Rural villages worldwide are being deserted, as billions of people flock to cities to live in teeming squatter camps and slums. Stewart Brand says this is a good thing. Why? It'll take you 3 minutes to find out.",2006-02-02,185,1162878,technology,111,0.0,0.0,English,35
119,https://www.ted.com/talks/stew_black_men_ski,"""Black Men Ski""",What happens when a black man visits Aspen? Singer/songwriter Stew and his band are about to let you know.,2006-03-03,277,713049,culture,108,0.0,0.0,English,35
108,https://www.ted.com/talks/rives_a_mockingbird_remix_of_ted2006,A mockingbird remix of TED2006,Rives recaps the most memorable moments of TED2006 in the free-spirited rhyming verse of a fantastical mockingbird lullaby.,2006-02-02,251,834992,entertainment,27,8.0,3.0,English,35
99,https://www.ted.com/talks/jill_sobule_global_warming_s_theme_song_manhattan_in_january,"Global warming's theme song, ""Manhattan in January""","A happy song about global warming, from Jill Sobule.",2006-02-26,163,730664,environment,105,2.0,2.0,English,35
114,https://www.ted.com/talks/tom_rielly_a_comic_sendup_of_ted2006,A comic sendup of TED2006,"Satirist Tom Rielly delivers a wicked parody of the 2006 TED conference, taking down the $100 laptop, the plight of the polar bear, and people who mention, one too many times, that they work at Harvard. Watch for a special moment between Tom and Al Gore.",2006-02-02,1195,701377,culture,106,59.0,14.0,English,35
10,https://www.ted.com/talks/dean_ornish_the_killer_american_diet_that_s_sweeping_the_planet,The killer American diet that's sweeping the planet,Forget the latest disease in the news: Cardiovascular disease kills more people than everything else combined -- and it’s mostly preventable. Dr. Dean Ornish explains how changing our eating habits can save lives.,2006-02-23,198,2820562,science,11,1.0,0.0,English,35
68,https://www.ted.com/talks/robert_wright_progress_is_not_a_zero_sum_game,Progress is not a zero-sum game,"Author Robert Wright explains ""non-zero-sumness"" -- the network of linked fortunes and cooperation that has guided our evolution to this point -- and how we can use it to help save humanity today.",2006-02-02,1151,1985087,culture,61,17.0,3.0,English,35
22,https://www.ted.com/talks/michael_shermer_why_people_believe_weird_things,Why people believe weird things,"Why do people see the Virgin Mary on a cheese sandwich or hear demonic lyrics in ""Stairway to Heaven""? Using video and music, skeptic Michael Shermer shows how we convince ourselves to believe -- and overlook the facts.",2006-02-23,805,7794900,science,23,23.0,4.0,English,35
23,https://www.ted.com/talks/peter_gabriel_fight_injustice_with_raw_video,Fight injustice with raw video,Musician and activist Peter Gabriel shares his very personal motivation for standing up for human rights with the watchdog group WITNESS -- and tells stories of citizen journalists in action.,2006-02-23,848,1027083,culture,24,1.0,1.0,English,35
48,https://www.ted.com/talks/saul_griffith_everyday_inventions,Everyday inventions,"Inventor and MacArthur fellow Saul Griffith shares some innovative ideas from his lab -- from ""smart rope"" to a house-sized kite for towing large loads.",2006-02-23,869,598605,technology,52,4.0,1.0,English,35
34,https://www.ted.com/talks/phil_borges_photos_of_endangered_cultures,Photos of endangered cultures,"Photographer Phil Borges shows rarely seen images of people from the mountains of Dharamsala, India, and the jungles of the Ecuadorean Amazon. In documenting these endangered cultures, he intends to help preserve them.",2006-02-23,1115,1076197,culture,41,1.0,1.0,English,35
90,https://www.ted.com/talks/neil_gershenfeld_unleash_your_creativity_in_a_fab_lab,Unleash your creativity in a Fab Lab,MIT professor Neil Gershenfeld talks about his Fab Lab -- a low-cost lab that lets people build things they need using digital and analog tools. It's a simple idea with powerful results.,2006-02-02,1038,903840,science,88,3.0,1.0,English,35
58,https://www.ted.com/talks/larry_brilliant_my_wish_help_me_stop_pandemics,My wish: Help me stop pandemics,"Accepting the 2006 TED Prize, Dr. Larry Brilliant talks about how smallpox was eradicated from the planet, and calls for a new global system that can identify and contain pandemics before they spread.",2006-02-23,1550,1407302,science,58,9.0,8.0,English,35
16,https://www.ted.com/talks/helen_fisher_why_we_love_why_we_cheat,"Why we love, why we cheat","Anthropologist Helen Fisher takes on a tricky topic – love – and explains its evolution, its biochemical foundations and its social importance. She closes with a warning about the potential disaster inherent in antidepressant abuse.",2006-02-24,1407,12000276,science,17,6.0,4.0,English,35
66,https://www.ted.com/talks/sir_ken_robinson_do_schools_kill_creativity,Do schools kill creativity?,Sir Ken Robinson makes an entertaining and profoundly moving case for creating an education system that nurtures (rather than undermines) creativity.,2006-02-25,1164,72210362,culture,69,40.0,4.0,English,35
92,https://www.ted.com/talks/hans_rosling_the_best_stats_you_ve_ever_seen,The best stats you've ever seen,"You've never seen data presented like this. With the drama and urgency of a sportscaster, statistics guru Hans Rosling debunks myths about the so-called ""developing world.""",2006-02-22,1190,15220581,global issues,90,9.0,4.0,English,35
94,https://www.ted.com/talks/dan_dennett_let_s_teach_religion_all_religion_in_schools,Let's teach religion -- all religion -- in schools,"Philosopher Dan Dennett calls for religion -- all religion -- to be taught in schools, so we can understand its nature as a natural phenomenon. Then he takes on The Purpose-Driven Life, disputing its claim that, to be moral, one must deny evolution.",2006-02-02,1485,4140502,brain,92,6.0,1.0,English,35
21,https://www.ted.com/talks/mena_trott_meet_the_founder_of_the_blog_revolution,Meet the founder of the blog revolution,"The founding mother of the blog revolution, Movable Type's Mena Trott, talks about the early days of blogging, when she realized that giving regular people the power to share our lives online is the key to building a friendlier, more connected world.",2006-02-23,1006,584574,culture,22,14.0,1.0,English,35
